"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 18:26:39 GMT 2022","Wed Jun 29 18:26:40 GMT 2022","330","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","youDontHaveAccessToThisItem","youDontHaveAccessToThisItem",""
"passed","Wed Jun 29 18:26:55 GMT 2022","Wed Jun 29 18:26:55 GMT 2022","369","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetProjectByIdTests","com.jalasoft.todoly.projects.GetProjectByIdTests","getProjectById","getProjectById",""
"passed","Wed Jun 29 18:26:34 GMT 2022","Wed Jun 29 18:26:35 GMT 2022","339","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithBasicAuthentication","getTokenWithBasicAuthentication",""
"passed","Wed Jun 29 18:26:48 GMT 2022","Wed Jun 29 18:26:48 GMT 2022","349","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","getItemById","getItemById",""
"passed","Wed Jun 29 18:26:33 GMT 2022","Wed Jun 29 18:26:33 GMT 2022","728","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithBasicAuthentication","deleteTokenWithBasicAuthentication",""
"passed","Wed Jun 29 18:26:41 GMT 2022","Wed Jun 29 18:26:42 GMT 2022","496","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","getDoneRootItemByChildID","getDoneRootItemByChildID",""
"passed","Wed Jun 29 18:26:56 GMT 2022","Wed Jun 29 18:26:56 GMT 2022","320","Gradle suite","Gradle test","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","getAllProjectsInvalidPassword","getAllProjectsInvalidPassword",""
"passed","Wed Jun 29 18:27:02 GMT 2022","Wed Jun 29 18:27:03 GMT 2022","322","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","getUser","getUser",""
"passed","Wed Jun 29 18:27:02 GMT 2022","Wed Jun 29 18:27:02 GMT 2022","720","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","deleteUser","deleteUser",""
"passed","Wed Jun 29 18:26:39 GMT 2022","Wed Jun 29 18:26:39 GMT 2022","346","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","tooShortItemName","tooShortItemName",""
"passed","Wed Jun 29 18:26:51 GMT 2022","Wed Jun 29 18:26:51 GMT 2022","335","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectByIdNonExistentId","deleteProjectByIdNonExistentId",""
"passed","Wed Jun 29 18:26:30 GMT 2022","Wed Jun 29 18:26:31 GMT 2022","1419","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthentication","basicAuthentication",""
"passed","Wed Jun 29 18:26:31 GMT 2022","Wed Jun 29 18:26:31 GMT 2022","350","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthenticationWithNonExistentUsername","basicAuthenticationWithNonExistentUsername",""
"passed","Wed Jun 29 18:27:03 GMT 2022","Wed Jun 29 18:27:03 GMT 2022","345","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","updateUser","updateUser",""
"passed","Wed Jun 29 18:26:50 GMT 2022","Wed Jun 29 18:26:50 GMT 2022","333","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProjectEmptyContent","createNewProjectEmptyContent",""
"passed","Wed Jun 29 18:27:06 GMT 2022","Wed Jun 29 18:27:06 GMT 2022","321","Gradle suite","Gradle test","com.jalasoft.todoly.filters.ItemsOfAFilterTests","com.jalasoft.todoly.filters.ItemsOfAFilterTests","getAllItemsOfFilter","getAllItemsOfFilter",""
"passed","Wed Jun 29 18:26:54 GMT 2022","Wed Jun 29 18:26:54 GMT 2022","651","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","getItemsOfAProjectById","getItemsOfAProjectById",""
"passed","Wed Jun 29 18:26:47 GMT 2022","Wed Jun 29 18:26:48 GMT 2022","400","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","getAllItems","getAllItems",""
"passed","Wed Jun 29 18:27:05 GMT 2022","Wed Jun 29 18:27:05 GMT 2022","346","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getDoneItemsOfAFilter","getDoneItemsOfAFilter",""
"passed","Wed Jun 29 18:26:47 GMT 2022","Wed Jun 29 18:26:47 GMT 2022","353","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","createNewItem","createNewItem",""
"passed","Wed Jun 29 18:27:04 GMT 2022","Wed Jun 29 18:27:04 GMT 2022","338","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getDoneItemsOfAFilterWithInvalidId","getDoneItemsOfAFilterWithInvalidId",""
"passed","Wed Jun 29 18:26:51 GMT 2022","Wed Jun 29 18:26:52 GMT 2022","338","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetAllProjectsTests","com.jalasoft.todoly.projects.GetAllProjectsTests","getAllProjects","getAllProjects",""
"failed","Wed Jun 29 18:26:58 GMT 2022","Wed Jun 29 18:26:58 GMT 2022","345","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectByIdWithEmptyContent","updateProjectByIdWithEmptyContent",""
"passed","Wed Jun 29 18:26:35 GMT 2022","Wed Jun 29 18:26:36 GMT 2022","328","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithoutAuthentication","getTokenWithoutAuthentication",""
"passed","Wed Jun 29 18:26:57 GMT 2022","Wed Jun 29 18:26:58 GMT 2022","347","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectById","updateProjectById",""
"passed","Wed Jun 29 18:27:05 GMT 2022","Wed Jun 29 18:27:06 GMT 2022","334","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getFiltersById","getFiltersById",""
"passed","Wed Jun 29 18:27:04 GMT 2022","Wed Jun 29 18:27:04 GMT 2022","335","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getFiltersByIdWithInvalidId","getFiltersByIdWithInvalidId",""
"passed","Wed Jun 29 18:27:00 GMT 2022","Wed Jun 29 18:27:00 GMT 2022","314","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userAccountAlreadyExists","userAccountAlreadyExists",""
"passed","Wed Jun 29 18:27:01 GMT 2022","Wed Jun 29 18:27:02 GMT 2022","696","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","createUser","createUser",""
"passed","Wed Jun 29 18:27:06 GMT 2022","Wed Jun 29 18:27:06 GMT 2022","325","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getItemsOfAFilter","getItemsOfAFilter",""
"passed","Wed Jun 29 18:26:49 GMT 2022","Wed Jun 29 18:26:50 GMT 2022","346","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProject","createNewProject",""
"broken","Wed Jun 29 18:26:33 GMT 2022","Wed Jun 29 18:26:34 GMT 2022","757","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithoutAuthentication","deleteTokenWithoutAuthentication",""
"passed","Wed Jun 29 18:26:56 GMT 2022","Wed Jun 29 18:26:56 GMT 2022","343","Gradle suite","Gradle test","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","getAllProjectsInvalidUserName","getAllProjectsInvalidUserName",""
"passed","Wed Jun 29 18:26:36 GMT 2022","Wed Jun 29 18:26:37 GMT 2022","352","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconById","getIconById",""
"failed","Wed Jun 29 18:26:59 GMT 2022","Wed Jun 29 18:26:59 GMT 2022","324","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userContentLowerCaseBug","userContentLowerCaseBug",""
"passed","Wed Jun 29 18:26:37 GMT 2022","Wed Jun 29 18:26:38 GMT 2022","354","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByNonExistentId","getIconByNonExistentId",""
"passed","Wed Jun 29 18:27:00 GMT 2022","Wed Jun 29 18:27:01 GMT 2022","330","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userInvalidFullName","userInvalidFullName",""
"passed","Wed Jun 29 18:26:31 GMT 2022","Wed Jun 29 18:26:33 GMT 2022","1317","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteInvalidTokenWithBasicAuthentication","deleteInvalidTokenWithBasicAuthentication",""
"passed","Wed Jun 29 18:26:43 GMT 2022","Wed Jun 29 18:26:43 GMT 2022","361","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetRootItemByChildIDTest","com.jalasoft.todoly.items.GetRootItemByChildIDTest","getRootItemByChildID","getRootItemByChildID",""
"passed","Wed Jun 29 18:26:35 GMT 2022","Wed Jun 29 18:26:35 GMT 2022","360","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithUserNameAndInvalidPassword","getTokenWithUserNameAndInvalidPassword",""
"broken","Wed Jun 29 18:26:45 GMT 2022","Wed Jun 29 18:26:45 GMT 2022","325","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemBugs","com.jalasoft.todoly.items.ItemBugs","getItemByIdWithNegativeId","getItemByIdWithNegativeId",""
"passed","Wed Jun 29 18:26:39 GMT 2022","Wed Jun 29 18:26:39 GMT 2022","361","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","invalidParentItemId","invalidParentItemId",""
"passed","Wed Jun 29 18:27:05 GMT 2022","Wed Jun 29 18:27:05 GMT 2022","336","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getAllFilters","getAllFilters",""
"failed","Wed Jun 29 18:26:59 GMT 2022","Wed Jun 29 18:27:00 GMT 2022","339","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userInvalidRequestBug","userInvalidRequestBug",""
"passed","Wed Jun 29 18:27:03 GMT 2022","Wed Jun 29 18:27:03 GMT 2022","319","Gradle suite","Gradle test","com.jalasoft.todoly.filters.DoneItemsOfAFilterTests","com.jalasoft.todoly.filters.DoneItemsOfAFilterTests","getDoneItemsOfAFilter","getDoneItemsOfAFilter",""
