"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 15:29:31 GMT 2022","Wed Jun 29 15:29:32 GMT 2022","498","Gradle suite","Gradle test","com.jalasoft.todoly.filters.ItemsOfAFilterTests","com.jalasoft.todoly.filters.ItemsOfAFilterTests","getAllItemsOfFilter","getAllItemsOfFilter",""
"passed","Wed Jun 29 15:29:11 GMT 2022","Wed Jun 29 15:29:12 GMT 2022","431","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetDoneItemsOfAProjectTests","com.jalasoft.todoly.projects.GetDoneItemsOfAProjectTests","getDoneItemsOfAProjectById","getDoneItemsOfAProjectById",""
"passed","Wed Jun 29 15:29:30 GMT 2022","Wed Jun 29 15:29:30 GMT 2022","518","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getDoneItemsOfAFilter","getDoneItemsOfAFilter",""
"passed","Wed Jun 29 15:29:23 GMT 2022","Wed Jun 29 15:29:23 GMT 2022","464","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userInvalidFullName","userInvalidFullName",""
"passed","Wed Jun 29 15:29:25 GMT 2022","Wed Jun 29 15:29:26 GMT 2022","999","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","deleteUser","deleteUser",""
"passed","Wed Jun 29 15:29:07 GMT 2022","Wed Jun 29 15:29:08 GMT 2022","493","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProjectEmptyContent","createNewProjectEmptyContent",""
"passed","Wed Jun 29 15:29:26 GMT 2022","Wed Jun 29 15:29:27 GMT 2022","471","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","updateUser","updateUser",""
"passed","Wed Jun 29 15:28:48 GMT 2022","Wed Jun 29 15:28:49 GMT 2022","954","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","isAuthenticatedWithValidToken","isAuthenticatedWithValidToken",""
"passed","Wed Jun 29 15:29:03 GMT 2022","Wed Jun 29 15:29:04 GMT 2022","481","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","createNewItem","createNewItem",""
"passed","Wed Jun 29 15:29:30 GMT 2022","Wed Jun 29 15:29:31 GMT 2022","516","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getFiltersById","getFiltersById",""
"passed","Wed Jun 29 15:29:17 GMT 2022","Wed Jun 29 15:29:17 GMT 2022","486","Gradle suite","Gradle test","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","getAllProjectsInvalidUserName","getAllProjectsInvalidUserName",""
"passed","Wed Jun 29 15:29:09 GMT 2022","Wed Jun 29 15:29:10 GMT 2022","495","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectByIdNonExistentId","deleteProjectByIdNonExistentId",""
"passed","Wed Jun 29 15:28:41 GMT 2022","Wed Jun 29 15:28:42 GMT 2022","484","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthenticationWithNonExistentUsername","basicAuthenticationWithNonExistentUsername",""
"failed","Wed Jun 29 15:29:21 GMT 2022","Wed Jun 29 15:29:21 GMT 2022","488","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userGetWithBodyBug","userGetWithBodyBug",""
"passed","Wed Jun 29 15:29:28 GMT 2022","Wed Jun 29 15:29:29 GMT 2022","505","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getFiltersByIdWithInvalidId","getFiltersByIdWithInvalidId",""
"failed","Wed Jun 29 15:29:22 GMT 2022","Wed Jun 29 15:29:22 GMT 2022","509","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userPostWithIncorrectPayloadBug","userPostWithIncorrectPayloadBug",""
"passed","Wed Jun 29 15:28:47 GMT 2022","Wed Jun 29 15:28:48 GMT 2022","471","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithoutAuthentication","getTokenWithoutAuthentication",""
"broken","Wed Jun 29 15:29:01 GMT 2022","Wed Jun 29 15:29:01 GMT 2022","447","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemBugs","com.jalasoft.todoly.items.ItemBugs","getItemByIdWithNonExistentId","getItemByIdWithNonExistentId",""
"passed","Wed Jun 29 15:28:53 GMT 2022","Wed Jun 29 15:28:53 GMT 2022","490","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","youDontHaveAccessToThisItem","youDontHaveAccessToThisItem",""
"passed","Wed Jun 29 15:28:50 GMT 2022","Wed Jun 29 15:28:51 GMT 2022","503","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByNonExistentId","getIconByNonExistentId",""
"passed","Wed Jun 29 15:29:05 GMT 2022","Wed Jun 29 15:29:05 GMT 2022","544","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","getItemById","getItemById",""
"passed","Wed Jun 29 15:29:26 GMT 2022","Wed Jun 29 15:29:26 GMT 2022","489","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","getUser","getUser",""
"failed","Wed Jun 29 15:29:20 GMT 2022","Wed Jun 29 15:29:21 GMT 2022","456","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userContentLowerCaseBug","userContentLowerCaseBug",""
"passed","Wed Jun 29 15:29:28 GMT 2022","Wed Jun 29 15:29:28 GMT 2022","471","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getDoneItemsOfAFilterWithInvalidId","getDoneItemsOfAFilterWithInvalidId",""
"passed","Wed Jun 29 15:28:40 GMT 2022","Wed Jun 29 15:28:41 GMT 2022","1716","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthentication","basicAuthentication",""
"passed","Wed Jun 29 15:29:24 GMT 2022","Wed Jun 29 15:29:25 GMT 2022","1064","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","createUser","createUser",""
"passed","Wed Jun 29 15:28:50 GMT 2022","Wed Jun 29 15:28:50 GMT 2022","543","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithoutAuthentication","getIconByIdWithoutAuthentication",""
"passed","Wed Jun 29 15:28:46 GMT 2022","Wed Jun 29 15:28:46 GMT 2022","508","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithBasicAuthentication","getTokenWithBasicAuthentication",""
"passed","Wed Jun 29 15:28:58 GMT 2022","Wed Jun 29 15:28:58 GMT 2022","496","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetRootItemByChildIDTest","com.jalasoft.todoly.items.GetRootItemByChildIDTest","getRootItemByChildID","getRootItemByChildID",""
"failed","Wed Jun 29 15:28:49 GMT 2022","Wed Jun 29 15:28:50 GMT 2022","519","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithInvalidId","getIconByIdWithInvalidId",""
"failed","Wed Jun 29 15:29:21 GMT 2022","Wed Jun 29 15:29:22 GMT 2022","415","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userInvalidRequestBug","userInvalidRequestBug",""
"passed","Wed Jun 29 15:29:29 GMT 2022","Wed Jun 29 15:29:30 GMT 2022","502","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getAllFilters","getAllFilters",""
"passed","Wed Jun 29 15:29:22 GMT 2022","Wed Jun 29 15:29:23 GMT 2022","477","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userAccountAlreadyExists","userAccountAlreadyExists",""
"passed","Wed Jun 29 15:29:10 GMT 2022","Wed Jun 29 15:29:11 GMT 2022","511","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetAllProjectsTests","com.jalasoft.todoly.projects.GetAllProjectsTests","getAllProjects","getAllProjects",""
"passed","Wed Jun 29 15:29:27 GMT 2022","Wed Jun 29 15:29:28 GMT 2022","479","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersByIdTests","com.jalasoft.todoly.filters.FiltersByIdTests","getFiltersById","getFiltersById",""
"failed","Wed Jun 29 15:29:19 GMT 2022","Wed Jun 29 15:29:19 GMT 2022","516","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectByIdWithEmptyContent","updateProjectByIdWithEmptyContent",""
"passed","Wed Jun 29 15:29:05 GMT 2022","Wed Jun 29 15:29:06 GMT 2022","510","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","updateItemById","updateItemById",""
"passed","Wed Jun 29 15:29:04 GMT 2022","Wed Jun 29 15:29:04 GMT 2022","561","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","deleteItemById","deleteItemById",""
"passed","Wed Jun 29 15:29:04 GMT 2022","Wed Jun 29 15:29:05 GMT 2022","595","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","getAllItems","getAllItems",""
"passed","Wed Jun 29 15:29:29 GMT 2022","Wed Jun 29 15:29:29 GMT 2022","466","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersTest","com.jalasoft.todoly.filters.FiltersTest","getAllFilters","getAllFilters",""
"passed","Wed Jun 29 15:28:42 GMT 2022","Wed Jun 29 15:28:43 GMT 2022","1485","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteInvalidTokenWithBasicAuthentication","deleteInvalidTokenWithBasicAuthentication",""
"passed","Wed Jun 29 15:29:07 GMT 2022","Wed Jun 29 15:29:07 GMT 2022","525","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProject","createNewProject",""
"passed","Wed Jun 29 15:29:18 GMT 2022","Wed Jun 29 15:29:19 GMT 2022","492","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectById","updateProjectById",""
