"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 28 04:11:57 GMT 2022","Tue Jun 28 04:11:57 GMT 2022","229","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getAllFilters","getAllFilters",""
"passed","Tue Jun 28 04:11:56 GMT 2022","Tue Jun 28 04:11:56 GMT 2022","255","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getDoneItemsOfAFilterWithInvalidId","getDoneItemsOfAFilterWithInvalidId",""
"failed","Tue Jun 28 04:11:44 GMT 2022","Tue Jun 28 04:11:44 GMT 2022","244","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithInvalidId","getIconByIdWithInvalidId",""
"failed","Tue Jun 28 04:11:51 GMT 2022","Tue Jun 28 04:11:52 GMT 2022","252","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectByIdWithEmptyContent","updateProjectByIdWithEmptyContent",""
"passed","Tue Jun 28 04:11:43 GMT 2022","Tue Jun 28 04:11:43 GMT 2022","272","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithUserNameAndInvalidPassword","getTokenWithUserNameAndInvalidPassword",""
"passed","Tue Jun 28 04:11:43 GMT 2022","Tue Jun 28 04:11:43 GMT 2022","257","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithNonExistentUserName","getTokenWithNonExistentUserName",""
"passed","Tue Jun 28 04:11:47 GMT 2022","Tue Jun 28 04:11:47 GMT 2022","232","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetAllProjectsTests","com.jalasoft.todoly.projects.GetAllProjectsTests","getAllProjects","getAllProjects",""
"broken","Tue Jun 28 04:11:42 GMT 2022","Tue Jun 28 04:11:42 GMT 2022","547","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithoutAuthentication","deleteTokenWithoutAuthentication",""
"passed","Tue Jun 28 04:11:56 GMT 2022","Tue Jun 28 04:11:57 GMT 2022","260","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersTest","com.jalasoft.todoly.filters.FiltersTest","getAllFilters","getAllFilters",""
"passed","Tue Jun 28 04:11:46 GMT 2022","Tue Jun 28 04:11:47 GMT 2022","252","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectById","deleteProjectById",""
"passed","Tue Jun 28 04:11:43 GMT 2022","Tue Jun 28 04:11:43 GMT 2022","254","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithoutAuthentication","getTokenWithoutAuthentication",""
"passed","Tue Jun 28 04:11:50 GMT 2022","Tue Jun 28 04:11:50 GMT 2022","274","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetProjectByIdTests","com.jalasoft.todoly.projects.GetProjectByIdTests","getProjectById","getProjectById",""
"passed","Tue Jun 28 04:11:44 GMT 2022","Tue Jun 28 04:11:44 GMT 2022","313","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconById","getIconById",""
"passed","Tue Jun 28 04:11:53 GMT 2022","Tue Jun 28 04:11:53 GMT 2022","242","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userAccountAlreadyExists","userAccountAlreadyExists",""
"passed","Tue Jun 28 04:11:55 GMT 2022","Tue Jun 28 04:11:55 GMT 2022","258","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","updateUser","updateUser",""
"passed","Tue Jun 28 04:11:51 GMT 2022","Tue Jun 28 04:11:51 GMT 2022","267","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectById","updateProjectById",""
"passed","Tue Jun 28 04:11:45 GMT 2022","Tue Jun 28 04:11:45 GMT 2022","228","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByNonExistentId","getIconByNonExistentId",""
"passed","Tue Jun 28 04:11:54 GMT 2022","Tue Jun 28 04:11:54 GMT 2022","486","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","createUser","createUser",""
"passed","Tue Jun 28 04:11:45 GMT 2022","Tue Jun 28 04:11:45 GMT 2022","553","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProject","createNewProject",""
"passed","Tue Jun 28 04:11:48 GMT 2022","Tue Jun 28 04:11:48 GMT 2022","255","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetDoneItemsOfAProjectTests","com.jalasoft.todoly.projects.GetDoneItemsOfAProjectTests","getDoneItemsOfAProjectById","getDoneItemsOfAProjectById",""
"passed","Tue Jun 28 04:11:56 GMT 2022","Tue Jun 28 04:11:56 GMT 2022","219","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getFiltersByIdWithInvalidId","getFiltersByIdWithInvalidId",""
"passed","Tue Jun 28 04:11:43 GMT 2022","Tue Jun 28 04:11:44 GMT 2022","505","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","isAuthenticatedWithValidToken","isAuthenticatedWithValidToken",""
"failed","Tue Jun 28 04:11:52 GMT 2022","Tue Jun 28 04:11:53 GMT 2022","246","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userGetWithBodyBug","userGetWithBodyBug",""
"passed","Tue Jun 28 04:11:56 GMT 2022","Tue Jun 28 04:11:56 GMT 2022","225","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersByIdTests","com.jalasoft.todoly.filters.FiltersByIdTests","getFiltersById","getFiltersById",""
"passed","Tue Jun 28 04:11:41 GMT 2022","Tue Jun 28 04:11:42 GMT 2022","576","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithBasicAuthentication","deleteTokenWithBasicAuthentication",""
"passed","Tue Jun 28 04:11:40 GMT 2022","Tue Jun 28 04:11:41 GMT 2022","975","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteInvalidTokenWithBasicAuthentication","deleteInvalidTokenWithBasicAuthentication",""
"passed","Tue Jun 28 04:11:50 GMT 2022","Tue Jun 28 04:11:50 GMT 2022","250","Gradle suite","Gradle test","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","getAllProjectsInvalidPassword","getAllProjectsInvalidPassword",""
"failed","Tue Jun 28 04:11:53 GMT 2022","Tue Jun 28 04:11:53 GMT 2022","261","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userPostWithIncorrectPayloadBug","userPostWithIncorrectPayloadBug",""
"passed","Tue Jun 28 04:11:55 GMT 2022","Tue Jun 28 04:11:55 GMT 2022","257","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","getUser","getUser",""
"passed","Tue Jun 28 04:11:57 GMT 2022","Tue Jun 28 04:11:57 GMT 2022","266","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getFiltersById","getFiltersById",""
"failed","Tue Jun 28 04:11:52 GMT 2022","Tue Jun 28 04:11:52 GMT 2022","237","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userContentLowerCaseBug","userContentLowerCaseBug",""
"passed","Tue Jun 28 04:11:45 GMT 2022","Tue Jun 28 04:11:46 GMT 2022","236","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProjectEmptyContent","createNewProjectEmptyContent",""
"passed","Tue Jun 28 04:11:55 GMT 2022","Tue Jun 28 04:11:56 GMT 2022","263","Gradle suite","Gradle test","com.jalasoft.todoly.filters.DoneItemsOfAFilterTests","com.jalasoft.todoly.filters.DoneItemsOfAFilterTests","getDoneItemsOfAFilter","getDoneItemsOfAFilter",""
"passed","Tue Jun 28 04:11:40 GMT 2022","Tue Jun 28 04:11:40 GMT 2022","244","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthenticationWithNonExistentUsername","basicAuthenticationWithNonExistentUsername",""
"passed","Tue Jun 28 04:11:44 GMT 2022","Tue Jun 28 04:11:45 GMT 2022","248","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithoutAuthentication","getIconByIdWithoutAuthentication",""
