"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 18:08:46 GMT 2022","Wed Jun 29 18:08:46 GMT 2022","211","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","getItemById","getItemById",""
"passed","Wed Jun 29 18:08:56 GMT 2022","Wed Jun 29 18:08:57 GMT 2022","189","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getItemsOfAFilter","getItemsOfAFilter",""
"failed","Wed Jun 29 18:08:53 GMT 2022","Wed Jun 29 18:08:53 GMT 2022","167","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userGetWithBodyBug","userGetWithBodyBug",""
"passed","Wed Jun 29 18:08:39 GMT 2022","Wed Jun 29 18:08:39 GMT 2022","190","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithoutAuthentication","getTokenWithoutAuthentication",""
"passed","Wed Jun 29 18:08:46 GMT 2022","Wed Jun 29 18:08:46 GMT 2022","227","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","deleteItemById","deleteItemById",""
"passed","Wed Jun 29 18:08:51 GMT 2022","Wed Jun 29 18:08:51 GMT 2022","179","Gradle suite","Gradle test","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","getAllProjectsInvalidPassword","getAllProjectsInvalidPassword",""
"passed","Wed Jun 29 18:08:36 GMT 2022","Wed Jun 29 18:08:37 GMT 2022","1121","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteInvalidTokenWithBasicAuthentication","deleteInvalidTokenWithBasicAuthentication",""
"passed","Wed Jun 29 18:08:50 GMT 2022","Wed Jun 29 18:08:50 GMT 2022","373","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","getItemsOfAProjectById","getItemsOfAProjectById",""
"failed","Wed Jun 29 18:08:52 GMT 2022","Wed Jun 29 18:08:52 GMT 2022","208","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectByIdWithEmptyContent","updateProjectByIdWithEmptyContent",""
"broken","Wed Jun 29 18:08:44 GMT 2022","Wed Jun 29 18:08:44 GMT 2022","182","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemBugs","com.jalasoft.todoly.items.ItemBugs","getItemByIdWithNegativeId","getItemByIdWithNegativeId",""
