"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 27 16:57:19 GMT 2022","Mon Jun 27 16:57:20 GMT 2022","503","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersTest","com.jalasoft.todoly.filters.FiltersTest","getAllFilters","getAllFilters",""
"broken","Mon Jun 27 16:56:51 GMT 2022","Mon Jun 27 16:56:52 GMT 2022","1033","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithoutAuthentication","deleteTokenWithoutAuthentication",""
"passed","Mon Jun 27 16:56:53 GMT 2022","Mon Jun 27 16:56:54 GMT 2022","521","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithUserNameAndInvalidPassword","getTokenWithUserNameAndInvalidPassword",""
"passed","Mon Jun 27 16:56:53 GMT 2022","Mon Jun 27 16:56:53 GMT 2022","474","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithNonExistentUserName","getTokenWithNonExistentUserName",""
"passed","Mon Jun 27 16:56:54 GMT 2022","Mon Jun 27 16:56:55 GMT 2022","959","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","isAuthenticatedWithValidToken","isAuthenticatedWithValidToken",""
"passed","Mon Jun 27 16:56:59 GMT 2022","Mon Jun 27 16:57:00 GMT 2022","511","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectById","deleteProjectById",""
"passed","Mon Jun 27 16:57:09 GMT 2022","Mon Jun 27 16:57:09 GMT 2022","458","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectById","updateProjectById",""
"passed","Mon Jun 27 16:56:48 GMT 2022","Mon Jun 27 16:56:50 GMT 2022","1509","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteInvalidTokenWithBasicAuthentication","deleteInvalidTokenWithBasicAuthentication",""
"failed","Mon Jun 27 16:57:11 GMT 2022","Mon Jun 27 16:57:12 GMT 2022","496","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userGetWithBodyBug","userGetWithBodyBug",""
"passed","Mon Jun 27 16:57:21 GMT 2022","Mon Jun 27 16:57:21 GMT 2022","492","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getFiltersById","getFiltersById",""
"passed","Mon Jun 27 16:57:18 GMT 2022","Mon Jun 27 16:57:19 GMT 2022","488","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getDoneItemsOfAFilterWithInvalidId","getDoneItemsOfAFilterWithInvalidId",""
"passed","Mon Jun 27 16:56:57 GMT 2022","Mon Jun 27 16:56:57 GMT 2022","487","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByNonExistentId","getIconByNonExistentId",""
"passed","Mon Jun 27 16:57:02 GMT 2022","Mon Jun 27 16:57:02 GMT 2022","448","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetDoneItemsOfAProjectTests","com.jalasoft.todoly.projects.GetDoneItemsOfAProjectTests","getDoneItemsOfAProjectById","getDoneItemsOfAProjectById",""
"passed","Mon Jun 27 16:57:15 GMT 2022","Mon Jun 27 16:57:16 GMT 2022","959","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","deleteUser","deleteUser",""
"passed","Mon Jun 27 16:57:14 GMT 2022","Mon Jun 27 16:57:15 GMT 2022","1004","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","createUser","createUser",""
"passed","Mon Jun 27 16:57:19 GMT 2022","Mon Jun 27 16:57:19 GMT 2022","462","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getFiltersByIdWithInvalidId","getFiltersByIdWithInvalidId",""
