"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jun 28 03:00:34 GMT 2022","Tue Jun 28 03:00:35 GMT 2022","469","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userInvalidRequestBug","userInvalidRequestBug",""
"passed","Tue Jun 28 03:00:21 GMT 2022","Tue Jun 28 03:00:21 GMT 2022","659","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProject","createNewProject",""
"passed","Tue Jun 28 03:00:20 GMT 2022","Tue Jun 28 03:00:20 GMT 2022","489","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithoutAuthentication","getIconByIdWithoutAuthentication",""
"passed","Tue Jun 28 03:00:17 GMT 2022","Tue Jun 28 03:00:18 GMT 2022","446","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithoutAuthentication","getTokenWithoutAuthentication",""
"failed","Tue Jun 28 03:00:34 GMT 2022","Tue Jun 28 03:00:34 GMT 2022","450","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userGetWithBodyBug","userGetWithBodyBug",""
"passed","Tue Jun 28 03:00:23 GMT 2022","Tue Jun 28 03:00:24 GMT 2022","519","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectByIdNonExistentId","deleteProjectByIdNonExistentId",""
"passed","Tue Jun 28 03:00:40 GMT 2022","Tue Jun 28 03:00:41 GMT 2022","476","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersByIdTests","com.jalasoft.todoly.filters.FiltersByIdTests","getFiltersById","getFiltersById",""
"failed","Tue Jun 28 03:00:32 GMT 2022","Tue Jun 28 03:00:33 GMT 2022","472","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectByIdWithEmptyContent","updateProjectByIdWithEmptyContent",""
"passed","Tue Jun 28 03:00:43 GMT 2022","Tue Jun 28 03:00:44 GMT 2022","497","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getFiltersById","getFiltersById",""
"passed","Tue Jun 28 03:00:30 GMT 2022","Tue Jun 28 03:00:31 GMT 2022","459","Gradle suite","Gradle test","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","getAllProjectsInvalidUserName","getAllProjectsInvalidUserName",""
"failed","Tue Jun 28 03:00:35 GMT 2022","Tue Jun 28 03:00:35 GMT 2022","498","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userPostWithIncorrectPayloadBug","userPostWithIncorrectPayloadBug",""
"broken","Tue Jun 28 03:00:15 GMT 2022","Tue Jun 28 03:00:16 GMT 2022","981","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithoutAuthentication","deleteTokenWithoutAuthentication",""
"passed","Tue Jun 28 03:00:29 GMT 2022","Tue Jun 28 03:00:29 GMT 2022","493","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetProjectByIdTests","com.jalasoft.todoly.projects.GetProjectByIdTests","getProjectById","getProjectById",""
"passed","Tue Jun 28 03:00:16 GMT 2022","Tue Jun 28 03:00:16 GMT 2022","461","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithBasicAuthentication","getTokenWithBasicAuthentication",""
"passed","Tue Jun 28 03:00:21 GMT 2022","Tue Jun 28 03:00:22 GMT 2022","477","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProjectEmptyContent","createNewProjectEmptyContent",""
"passed","Tue Jun 28 03:00:23 GMT 2022","Tue Jun 28 03:00:23 GMT 2022","464","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectById","deleteProjectById",""
"passed","Tue Jun 28 03:00:42 GMT 2022","Tue Jun 28 03:00:43 GMT 2022","445","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getAllFilters","getAllFilters",""
"passed","Tue Jun 28 03:00:20 GMT 2022","Tue Jun 28 03:00:21 GMT 2022","480","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByNonExistentId","getIconByNonExistentId",""
"passed","Tue Jun 28 03:00:18 GMT 2022","Tue Jun 28 03:00:19 GMT 2022","974","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","isAuthenticatedWithValidToken","isAuthenticatedWithValidToken",""
"passed","Tue Jun 28 03:00:37 GMT 2022","Tue Jun 28 03:00:38 GMT 2022","934","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","createUser","createUser",""
"failed","Tue Jun 28 03:00:19 GMT 2022","Tue Jun 28 03:00:20 GMT 2022","480","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithInvalidId","getIconByIdWithInvalidId",""
"passed","Tue Jun 28 03:00:38 GMT 2022","Tue Jun 28 03:00:39 GMT 2022","989","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","deleteUser","deleteUser",""
"failed","Tue Jun 28 03:00:34 GMT 2022","Tue Jun 28 03:00:34 GMT 2022","463","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userContentLowerCaseBug","userContentLowerCaseBug",""
"passed","Tue Jun 28 03:00:39 GMT 2022","Tue Jun 28 03:00:40 GMT 2022","461","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","updateUser","updateUser",""
"passed","Tue Jun 28 03:00:36 GMT 2022","Tue Jun 28 03:00:37 GMT 2022","443","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userNotAuthenticated","userNotAuthenticated",""
"passed","Tue Jun 28 03:00:10 GMT 2022","Tue Jun 28 03:00:12 GMT 2022","1462","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthentication","basicAuthentication",""
"passed","Tue Jun 28 03:00:14 GMT 2022","Tue Jun 28 03:00:15 GMT 2022","1019","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithBasicAuthentication","deleteTokenWithBasicAuthentication",""
"passed","Tue Jun 28 03:00:12 GMT 2022","Tue Jun 28 03:00:12 GMT 2022","466","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthenticationWithNonExistentUsername","basicAuthenticationWithNonExistentUsername",""
"passed","Tue Jun 28 03:00:41 GMT 2022","Tue Jun 28 03:00:41 GMT 2022","452","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getDoneItemsOfAFilterWithInvalidId","getDoneItemsOfAFilterWithInvalidId",""
"passed","Tue Jun 28 03:00:17 GMT 2022","Tue Jun 28 03:00:17 GMT 2022","481","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithUserNameAndInvalidPassword","getTokenWithUserNameAndInvalidPassword",""
"passed","Tue Jun 28 03:00:32 GMT 2022","Tue Jun 28 03:00:32 GMT 2022","490","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectById","updateProjectById",""
