"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 28 17:25:07 GMT 2022","Tue Jun 28 17:25:07 GMT 2022","357","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectById","deleteProjectById",""
"passed","Tue Jun 28 17:25:10 GMT 2022","Tue Jun 28 17:25:10 GMT 2022","637","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","getItemsOfAProjectById","getItemsOfAProjectById",""
"passed","Tue Jun 28 17:24:49 GMT 2022","Tue Jun 28 17:24:50 GMT 2022","715","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithBasicAuthentication","deleteTokenWithBasicAuthentication",""
"passed","Tue Jun 28 17:25:19 GMT 2022","Tue Jun 28 17:25:20 GMT 2022","401","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersByIdTests","com.jalasoft.todoly.filters.FiltersByIdTests","getFiltersById","getFiltersById",""
"passed","Tue Jun 28 17:25:16 GMT 2022","Tue Jun 28 17:25:16 GMT 2022","307","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userAccountAlreadyExists","userAccountAlreadyExists",""
"passed","Tue Jun 28 17:24:48 GMT 2022","Tue Jun 28 17:24:48 GMT 2022","350","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthenticationWithNonExistentUsername","basicAuthenticationWithNonExistentUsername",""
"broken","Tue Jun 28 17:24:50 GMT 2022","Tue Jun 28 17:24:51 GMT 2022","690","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithoutAuthentication","deleteTokenWithoutAuthentication",""
"passed","Tue Jun 28 17:24:55 GMT 2022","Tue Jun 28 17:24:56 GMT 2022","335","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","invalidParentItemId","invalidParentItemId",""
"passed","Tue Jun 28 17:25:20 GMT 2022","Tue Jun 28 17:25:20 GMT 2022","319","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getFiltersByIdWithInvalidId","getFiltersByIdWithInvalidId",""
"passed","Tue Jun 28 17:24:54 GMT 2022","Tue Jun 28 17:24:54 GMT 2022","346","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByNonExistentId","getIconByNonExistentId",""
"passed","Tue Jun 28 17:25:20 GMT 2022","Tue Jun 28 17:25:21 GMT 2022","307","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersTest","com.jalasoft.todoly.filters.FiltersTest","getAllFilters","getAllFilters",""
"passed","Tue Jun 28 17:25:19 GMT 2022","Tue Jun 28 17:25:19 GMT 2022","371","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","updateUser","updateUser",""
"passed","Tue Jun 28 17:24:48 GMT 2022","Tue Jun 28 17:24:49 GMT 2022","1237","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteInvalidTokenWithBasicAuthentication","deleteInvalidTokenWithBasicAuthentication",""
"passed","Tue Jun 28 17:24:52 GMT 2022","Tue Jun 28 17:24:52 GMT 2022","317","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithoutAuthentication","getTokenWithoutAuthentication",""
"passed","Tue Jun 28 17:24:51 GMT 2022","Tue Jun 28 17:24:51 GMT 2022","366","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithNonExistentUserName","getTokenWithNonExistentUserName",""
"passed","Tue Jun 28 17:25:20 GMT 2022","Tue Jun 28 17:25:20 GMT 2022","316","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getDoneItemsOfAFilterWithInvalidId","getDoneItemsOfAFilterWithInvalidId",""
"passed","Tue Jun 28 17:25:18 GMT 2022","Tue Jun 28 17:25:19 GMT 2022","294","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","getUser","getUser",""
"failed","Tue Jun 28 17:25:13 GMT 2022","Tue Jun 28 17:25:14 GMT 2022","325","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectByIdWithEmptyContent","updateProjectByIdWithEmptyContent",""
"passed","Tue Jun 28 17:24:53 GMT 2022","Tue Jun 28 17:24:53 GMT 2022","355","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconById","getIconById",""
"passed","Tue Jun 28 17:25:13 GMT 2022","Tue Jun 28 17:25:13 GMT 2022","322","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectById","updateProjectById",""
"passed","Tue Jun 28 17:24:56 GMT 2022","Tue Jun 28 17:24:56 GMT 2022","306","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","youDontHaveAccessToThisItem","youDontHaveAccessToThisItem",""
"passed","Tue Jun 28 17:25:04 GMT 2022","Tue Jun 28 17:25:04 GMT 2022","379","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","getItemById","getItemById",""
"passed","Tue Jun 28 17:25:22 GMT 2022","Tue Jun 28 17:25:22 GMT 2022","388","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getItemsOfAFilter","getItemsOfAFilter",""
"passed","Tue Jun 28 17:24:46 GMT 2022","Tue Jun 28 17:24:47 GMT 2022","1505","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthentication","basicAuthentication",""
"passed","Tue Jun 28 17:24:54 GMT 2022","Tue Jun 28 17:24:54 GMT 2022","374","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithoutAuthentication","getIconByIdWithoutAuthentication",""
