"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jun 29 16:27:58 GMT 2022","Wed Jun 29 16:27:58 GMT 2022","544","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userPostWithIncorrectPayloadBug","userPostWithIncorrectPayloadBug",""
"passed","Wed Jun 29 16:27:45 GMT 2022","Wed Jun 29 16:27:46 GMT 2022","515","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectById","deleteProjectById",""
"passed","Wed Jun 29 16:27:24 GMT 2022","Wed Jun 29 16:27:24 GMT 2022","485","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithoutAuthentication","getTokenWithoutAuthentication",""
"passed","Wed Jun 29 16:28:03 GMT 2022","Wed Jun 29 16:28:04 GMT 2022","482","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersByIdTests","com.jalasoft.todoly.filters.FiltersByIdTests","getFiltersById","getFiltersById",""
"passed","Wed Jun 29 16:27:40 GMT 2022","Wed Jun 29 16:27:40 GMT 2022","476","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","createNewItem","createNewItem",""
"passed","Wed Jun 29 16:28:01 GMT 2022","Wed Jun 29 16:28:02 GMT 2022","972","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","deleteUser","deleteUser",""
"passed","Wed Jun 29 16:27:22 GMT 2022","Wed Jun 29 16:27:23 GMT 2022","487","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithBasicAuthentication","getTokenWithBasicAuthentication",""
"passed","Wed Jun 29 16:27:29 GMT 2022","Wed Jun 29 16:27:29 GMT 2022","471","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","tooShortItemName","tooShortItemName",""
"passed","Wed Jun 29 16:27:20 GMT 2022","Wed Jun 29 16:27:21 GMT 2022","1019","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithBasicAuthentication","deleteTokenWithBasicAuthentication",""
"passed","Wed Jun 29 16:27:46 GMT 2022","Wed Jun 29 16:27:46 GMT 2022","481","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectByIdNonExistentId","deleteProjectByIdNonExistentId",""
"passed","Wed Jun 29 16:27:44 GMT 2022","Wed Jun 29 16:27:44 GMT 2022","494","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProjectEmptyContent","createNewProjectEmptyContent",""
"failed","Wed Jun 29 16:27:56 GMT 2022","Wed Jun 29 16:27:57 GMT 2022","516","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userContentLowerCaseBug","userContentLowerCaseBug",""
"passed","Wed Jun 29 16:27:19 GMT 2022","Wed Jun 29 16:27:20 GMT 2022","1430","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteInvalidTokenWithBasicAuthentication","deleteInvalidTokenWithBasicAuthentication",""
"passed","Wed Jun 29 16:27:41 GMT 2022","Wed Jun 29 16:27:41 GMT 2022","526","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","getAllItems","getAllItems",""
"passed","Wed Jun 29 16:28:04 GMT 2022","Wed Jun 29 16:28:05 GMT 2022","482","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getFiltersByIdWithInvalidId","getFiltersByIdWithInvalidId",""
"broken","Wed Jun 29 16:27:37 GMT 2022","Wed Jun 29 16:27:38 GMT 2022","472","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemBugs","com.jalasoft.todoly.items.ItemBugs","getItemByIdWithNonExistentId","getItemByIdWithNonExistentId",""
"passed","Wed Jun 29 16:27:50 GMT 2022","Wed Jun 29 16:27:51 GMT 2022","975","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","getItemsOfAProjectById","getItemsOfAProjectById",""
"failed","Wed Jun 29 16:27:57 GMT 2022","Wed Jun 29 16:27:57 GMT 2022","498","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userGetWithBodyBug","userGetWithBodyBug",""
"failed","Wed Jun 29 16:27:55 GMT 2022","Wed Jun 29 16:27:55 GMT 2022","469","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectByIdWithEmptyContent","updateProjectByIdWithEmptyContent",""
"passed","Wed Jun 29 16:27:32 GMT 2022","Wed Jun 29 16:27:32 GMT 2022","510","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","getDoneRootItemByChildID","getDoneRootItemByChildID",""
"passed","Wed Jun 29 16:27:23 GMT 2022","Wed Jun 29 16:27:24 GMT 2022","477","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithUserNameAndInvalidPassword","getTokenWithUserNameAndInvalidPassword",""
"passed","Wed Jun 29 16:28:05 GMT 2022","Wed Jun 29 16:28:06 GMT 2022","495","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getAllFilters","getAllFilters",""
"passed","Wed Jun 29 16:28:07 GMT 2022","Wed Jun 29 16:28:08 GMT 2022","464","Gradle suite","Gradle test","com.jalasoft.todoly.filters.ItemsOfAFilterTests","com.jalasoft.todoly.filters.ItemsOfAFilterTests","getAllItemsOfFilter","getAllItemsOfFilter",""
"passed","Wed Jun 29 16:27:34 GMT 2022","Wed Jun 29 16:27:35 GMT 2022","491","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetRootItemByChildIDTest","com.jalasoft.todoly.items.GetRootItemByChildIDTest","getRootItemByChildID","getRootItemByChildID",""
"passed","Wed Jun 29 16:27:17 GMT 2022","Wed Jun 29 16:27:18 GMT 2022","1438","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthentication","basicAuthentication",""
"passed","Wed Jun 29 16:27:59 GMT 2022","Wed Jun 29 16:27:59 GMT 2022","490","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userInvalidFullName","userInvalidFullName",""
"passed","Wed Jun 29 16:27:23 GMT 2022","Wed Jun 29 16:27:23 GMT 2022","501","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithNonExistentUserName","getTokenWithNonExistentUserName",""
"passed","Wed Jun 29 16:27:52 GMT 2022","Wed Jun 29 16:27:53 GMT 2022","468","Gradle suite","Gradle test","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","getAllProjectsInvalidPassword","getAllProjectsInvalidPassword",""
"passed","Wed Jun 29 16:27:42 GMT 2022","Wed Jun 29 16:27:42 GMT 2022","494","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","updateItemById","updateItemById",""
"passed","Wed Jun 29 16:27:27 GMT 2022","Wed Jun 29 16:27:27 GMT 2022","499","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByNonExistentId","getIconByNonExistentId",""
"failed","Wed Jun 29 16:27:26 GMT 2022","Wed Jun 29 16:27:26 GMT 2022","479","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithInvalidId","getIconByIdWithInvalidId",""
"passed","Wed Jun 29 16:28:04 GMT 2022","Wed Jun 29 16:28:04 GMT 2022","469","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getDoneItemsOfAFilterWithInvalidId","getDoneItemsOfAFilterWithInvalidId",""
"passed","Wed Jun 29 16:27:24 GMT 2022","Wed Jun 29 16:27:25 GMT 2022","994","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","isAuthenticatedWithValidToken","isAuthenticatedWithValidToken",""
"passed","Wed Jun 29 16:27:26 GMT 2022","Wed Jun 29 16:27:27 GMT 2022","489","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithoutAuthentication","getIconByIdWithoutAuthentication",""
"broken","Wed Jun 29 16:27:21 GMT 2022","Wed Jun 29 16:27:22 GMT 2022","1028","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithoutAuthentication","deleteTokenWithoutAuthentication",""
