"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 12:21:16 GMT 2022","Wed Jun 29 12:21:17 GMT 2022","372","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetRootItemByChildIDTest","com.jalasoft.todoly.items.GetRootItemByChildIDTest","getRootItemByChildID","getRootItemByChildID",""
"passed","Wed Jun 29 12:21:04 GMT 2022","Wed Jun 29 12:21:04 GMT 2022","416","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthenticationWithNonExistentUsername","basicAuthenticationWithNonExistentUsername",""
"passed","Wed Jun 29 12:21:39 GMT 2022","Wed Jun 29 12:21:40 GMT 2022","355","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getDoneItemsOfAFilter","getDoneItemsOfAFilter",""
"passed","Wed Jun 29 12:21:39 GMT 2022","Wed Jun 29 12:21:39 GMT 2022","348","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getAllFilters","getAllFilters",""
"passed","Wed Jun 29 12:21:40 GMT 2022","Wed Jun 29 12:21:41 GMT 2022","348","Gradle suite","Gradle test","com.jalasoft.todoly.filters.ItemsOfAFilterTests","com.jalasoft.todoly.filters.ItemsOfAFilterTests","getAllItemsOfFilter","getAllItemsOfFilter",""
"passed","Wed Jun 29 12:21:29 GMT 2022","Wed Jun 29 12:21:29 GMT 2022","353","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetProjectByIdTests","com.jalasoft.todoly.projects.GetProjectByIdTests","getProjectById","getProjectById",""
"passed","Wed Jun 29 12:21:37 GMT 2022","Wed Jun 29 12:21:38 GMT 2022","361","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersByIdTests","com.jalasoft.todoly.filters.FiltersByIdTests","getFiltersById","getFiltersById",""
"passed","Wed Jun 29 12:21:26 GMT 2022","Wed Jun 29 12:21:26 GMT 2022","376","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetDoneItemsOfAProjectTests","com.jalasoft.todoly.projects.GetDoneItemsOfAProjectTests","getDoneItemsOfAProjectById","getDoneItemsOfAProjectById",""
"failed","Wed Jun 29 12:21:32 GMT 2022","Wed Jun 29 12:21:33 GMT 2022","378","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userContentLowerCaseBug","userContentLowerCaseBug",""
"passed","Wed Jun 29 12:21:21 GMT 2022","Wed Jun 29 12:21:22 GMT 2022","380","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","getItemById","getItemById",""
"passed","Wed Jun 29 12:21:02 GMT 2022","Wed Jun 29 12:21:04 GMT 2022","1648","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthentication","basicAuthentication",""
"passed","Wed Jun 29 12:21:08 GMT 2022","Wed Jun 29 12:21:08 GMT 2022","390","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithUserNameAndInvalidPassword","getTokenWithUserNameAndInvalidPassword",""
"passed","Wed Jun 29 12:21:09 GMT 2022","Wed Jun 29 12:21:09 GMT 2022","728","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","isAuthenticatedWithValidToken","isAuthenticatedWithValidToken",""
"passed","Wed Jun 29 12:21:12 GMT 2022","Wed Jun 29 12:21:13 GMT 2022","351","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","tooShortItemName","tooShortItemName",""
"passed","Wed Jun 29 12:21:08 GMT 2022","Wed Jun 29 12:21:09 GMT 2022","357","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithoutAuthentication","getTokenWithoutAuthentication",""
"passed","Wed Jun 29 12:21:23 GMT 2022","Wed Jun 29 12:21:24 GMT 2022","352","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProjectEmptyContent","createNewProjectEmptyContent",""
"passed","Wed Jun 29 12:21:21 GMT 2022","Wed Jun 29 12:21:21 GMT 2022","405","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","getAllItems","getAllItems",""
"passed","Wed Jun 29 12:21:36 GMT 2022","Wed Jun 29 12:21:36 GMT 2022","722","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","deleteUser","deleteUser",""
"passed","Wed Jun 29 12:21:31 GMT 2022","Wed Jun 29 12:21:31 GMT 2022","341","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectById","updateProjectById",""
"passed","Wed Jun 29 12:21:12 GMT 2022","Wed Jun 29 12:21:12 GMT 2022","346","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","invalidParentItemId","invalidParentItemId",""
"passed","Wed Jun 29 12:21:20 GMT 2022","Wed Jun 29 12:21:21 GMT 2022","341","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","createNewItem","createNewItem",""
"passed","Wed Jun 29 12:21:13 GMT 2022","Wed Jun 29 12:21:13 GMT 2022","364","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","youDontHaveAccessToThisItem","youDontHaveAccessToThisItem",""
"passed","Wed Jun 29 12:21:25 GMT 2022","Wed Jun 29 12:21:25 GMT 2022","346","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetAllProjectsTests","com.jalasoft.todoly.projects.GetAllProjectsTests","getAllProjects","getAllProjects",""
"passed","Wed Jun 29 12:21:36 GMT 2022","Wed Jun 29 12:21:37 GMT 2022","334","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","getUser","getUser",""
"passed","Wed Jun 29 12:21:07 GMT 2022","Wed Jun 29 12:21:08 GMT 2022","383","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithNonExistentUserName","getTokenWithNonExistentUserName",""
"broken","Wed Jun 29 12:21:18 GMT 2022","Wed Jun 29 12:21:18 GMT 2022","334","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemBugs","com.jalasoft.todoly.items.ItemBugs","getItemByIdWithNegativeId","getItemByIdWithNegativeId",""
"passed","Wed Jun 29 12:21:10 GMT 2022","Wed Jun 29 12:21:11 GMT 2022","414","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByNonExistentId","getIconByNonExistentId",""
"failed","Wed Jun 29 12:21:33 GMT 2022","Wed Jun 29 12:21:33 GMT 2022","370","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userGetWithBodyBug","userGetWithBodyBug",""
"passed","Wed Jun 29 12:21:05 GMT 2022","Wed Jun 29 12:21:06 GMT 2022","808","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithBasicAuthentication","deleteTokenWithBasicAuthentication",""
"passed","Wed Jun 29 12:21:37 GMT 2022","Wed Jun 29 12:21:37 GMT 2022","390","Gradle suite","Gradle test","com.jalasoft.todoly.filters.DoneItemsOfAFilterTests","com.jalasoft.todoly.filters.DoneItemsOfAFilterTests","getDoneItemsOfAFilter","getDoneItemsOfAFilter",""
"passed","Wed Jun 29 12:21:38 GMT 2022","Wed Jun 29 12:21:39 GMT 2022","389","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getFiltersByIdWithInvalidId","getFiltersByIdWithInvalidId",""
"passed","Wed Jun 29 12:21:24 GMT 2022","Wed Jun 29 12:21:25 GMT 2022","342","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectById","deleteProjectById",""
"failed","Wed Jun 29 12:21:33 GMT 2022","Wed Jun 29 12:21:34 GMT 2022","447","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserBugs","com.jalasoft.todoly.user.UserBugs","userInvalidRequestBug","userInvalidRequestBug",""
"passed","Wed Jun 29 12:21:37 GMT 2022","Wed Jun 29 12:21:37 GMT 2022","347","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","updateUser","updateUser",""
"failed","Wed Jun 29 12:21:10 GMT 2022","Wed Jun 29 12:21:10 GMT 2022","380","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithInvalidId","getIconByIdWithInvalidId",""
"passed","Wed Jun 29 12:21:35 GMT 2022","Wed Jun 29 12:21:35 GMT 2022","350","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userNotAuthenticated","userNotAuthenticated",""
"failed","Wed Jun 29 12:21:31 GMT 2022","Wed Jun 29 12:21:32 GMT 2022","351","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectByIdWithEmptyContent","updateProjectByIdWithEmptyContent",""
"passed","Wed Jun 29 12:21:27 GMT 2022","Wed Jun 29 12:21:28 GMT 2022","689","Gradle suite","Gradle test","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","com.jalasoft.todoly.projects.GetItemsOfAProjectTests","getItemsOfAProjectById","getItemsOfAProjectById",""
"passed","Wed Jun 29 12:21:35 GMT 2022","Wed Jun 29 12:21:36 GMT 2022","716","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","createUser","createUser",""
"broken","Wed Jun 29 12:21:06 GMT 2022","Wed Jun 29 12:21:07 GMT 2022","774","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteTokenWithoutAuthentication","deleteTokenWithoutAuthentication",""
"passed","Wed Jun 29 12:21:14 GMT 2022","Wed Jun 29 12:21:15 GMT 2022","380","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","getDoneRootItemByChildID","getDoneRootItemByChildID",""
"passed","Wed Jun 29 12:21:10 GMT 2022","Wed Jun 29 12:21:10 GMT 2022","412","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconByIdWithoutAuthentication","getIconByIdWithoutAuthentication",""
"passed","Wed Jun 29 12:21:22 GMT 2022","Wed Jun 29 12:21:22 GMT 2022","360","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","updateItemById","updateItemById",""
"passed","Wed Jun 29 12:21:04 GMT 2022","Wed Jun 29 12:21:05 GMT 2022","1412","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","deleteInvalidTokenWithBasicAuthentication","deleteInvalidTokenWithBasicAuthentication",""
"passed","Wed Jun 29 12:21:38 GMT 2022","Wed Jun 29 12:21:38 GMT 2022","342","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersInvalidIdTests","com.jalasoft.todoly.filters.FiltersInvalidIdTests","getDoneItemsOfAFilterWithInvalidId","getDoneItemsOfAFilterWithInvalidId",""
"passed","Wed Jun 29 12:21:34 GMT 2022","Wed Jun 29 12:21:35 GMT 2022","326","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserErrorCodesTest","com.jalasoft.todoly.user.UserErrorCodesTest","userInvalidFullName","userInvalidFullName",""
"passed","Wed Jun 29 12:21:23 GMT 2022","Wed Jun 29 12:21:23 GMT 2022","378","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProject","createNewProject",""
"passed","Wed Jun 29 12:21:40 GMT 2022","Wed Jun 29 12:21:40 GMT 2022","390","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getItemsOfAFilter","getItemsOfAFilter",""
