"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 28 16:57:14 GMT 2022","Tue Jun 28 16:57:15 GMT 2022","292","Gradle suite","Gradle test","com.jalasoft.todoly.user.UserTest","com.jalasoft.todoly.user.UserTest","getUser","getUser",""
"passed","Tue Jun 28 16:57:09 GMT 2022","Tue Jun 28 16:57:09 GMT 2022","319","Gradle suite","Gradle test","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","getAllProjectsInvalidUserName","getAllProjectsInvalidUserName",""
"passed","Tue Jun 28 16:56:55 GMT 2022","Tue Jun 28 16:56:55 GMT 2022","371","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","getDoneRootItemByChildID","getDoneRootItemByChildID",""
"passed","Tue Jun 28 16:56:50 GMT 2022","Tue Jun 28 16:56:50 GMT 2022","349","Gradle suite","Gradle test","com.jalasoft.todoly.icons.IconsTests","com.jalasoft.todoly.icons.IconsTests","getIconById","getIconById",""
"passed","Tue Jun 28 16:57:02 GMT 2022","Tue Jun 28 16:57:02 GMT 2022","342","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProject","createNewProject",""
"passed","Tue Jun 28 16:56:48 GMT 2022","Tue Jun 28 16:56:48 GMT 2022","345","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithBasicAuthentication","getTokenWithBasicAuthentication",""
"passed","Tue Jun 28 16:57:17 GMT 2022","Tue Jun 28 16:57:17 GMT 2022","328","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","com.jalasoft.todoly.filters.FiltersUnauthorizedTests","getDoneItemsOfAFilter","getDoneItemsOfAFilter",""
"passed","Tue Jun 28 16:57:00 GMT 2022","Tue Jun 28 16:57:00 GMT 2022","309","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","createNewItem","createNewItem",""
"passed","Tue Jun 28 16:57:18 GMT 2022","Tue Jun 28 16:57:18 GMT 2022","311","Gradle suite","Gradle test","com.jalasoft.todoly.filters.ItemsOfAFilterTests","com.jalasoft.todoly.filters.ItemsOfAFilterTests","getAllItemsOfFilter","getAllItemsOfFilter",""
"passed","Tue Jun 28 16:56:53 GMT 2022","Tue Jun 28 16:56:53 GMT 2022","331","Gradle suite","Gradle test","com.jalasoft.todoly.items.ErrorMessageTests","com.jalasoft.todoly.items.ErrorMessageTests","youDontHaveAccessToThisItem","youDontHaveAccessToThisItem",""
